[ANIM_META]
AnimIndex,Name,mDuration_ticks,mTicksPerSecond,FrameCount,Duration_sec
0,mixamo.com,24.0000,24.0000,25,1.000000

[RAW_KEYS] AnimIndex=0
Channel,KeyType,KeyIndex,mTime_ticks
mixamorig:LeftHandRing3_$AssimpFbx$_Rotation,10,0.416667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3_$AssimpFbx$_Rotation,11,0.458333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3_$AssimpFbx$_Rotation,12,0.500000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3_$AssimpFbx$_Rotation,13,0.541667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3_$AssimpFbx$_Rotation,14,0.583333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3_$AssimpFbx$_Rotation,15,0.625000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3_$AssimpFbx$_Rotation,16,0.666667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3_$AssimpFbx$_Rotation,17,0.708333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3_$AssimpFbx$_Rotation,18,0.750000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,0,0.000000,0.000000,0.000000,-0.000000,0.028809,-0.000045,0.000666,0.999585,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,1,0.041667,0.000000,0.000000,-0.000000,-0.021992,0.000127,-0.003780,0.999751,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,2,0.083333,0.000000,0.000000,-0.000000,-0.072735,0.000299,-0.008215,0.997317,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,3,0.125000,0.000000,0.000000,-0.000000,-0.123290,0.000471,-0.012629,0.992290,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,4,0.166667,0.000000,0.000000,-0.000000,-0.177499,0.000654,-0.017357,0.983968,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,5,0.208333,0.000000,0.000000,-0.000000,-0.231170,0.000835,-0.022032,0.972663,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,6,0.250000,0.000000,0.000000,-0.000000,-0.284141,0.001014,-0.026640,0.958412,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,7,0.291667,0.000000,0.000000,-0.000000,-0.230206,0.000832,-0.021948,0.972894,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,8,0.333333,0.000000,0.000000,-0.000000,-0.175548,0.000647,-0.017187,0.984321,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,9,0.375000,0.000000,0.000000,-0.000000,-0.120339,0.000460,-0.012372,0.992656,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,10,0.416667,0.000000,0.000000,-0.000000,-0.029984,0.000154,-0.004479,0.999540,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,11,0.458333,0.000000,0.000000,-0.000000,0.060619,-0.000153,0.003451,0.998155,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,12,0.500000,0.000000,0.000000,-0.000000,0.150720,-0.000459,0.011353,0.988511,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,13,0.541667,0.000000,0.000000,-0.000000,0.111265,-0.000325,0.007891,0.993759,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,14,0.583333,0.000000,0.000000,-0.000000,0.071632,-0.000190,0.004416,0.997421,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,15,0.625000,0.000000,0.000000,-0.000000,0.031885,-0.000055,0.000935,0.999491,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,16,0.666667,0.000000,0.000000,-0.000000,0.030746,-0.000051,0.000835,0.999527,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,17,0.708333,0.000000,0.000000,-0.000000,0.029607,-0.000048,0.000735,0.999561,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing3,18,0.750000,0.000000,0.000000,-0.000000,0.028468,-0.000044,0.000636,0.999595,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,0,0.000000,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,1,0.041667,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,2,0.083333,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,3,0.125000,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,4,0.166667,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,5,0.208333,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,6,0.250000,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,7,0.291667,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,8,0.333333,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,9,0.375000,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,10,0.416667,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,11,0.458333,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,12,0.500000,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,13,0.541667,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,14,0.583333,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,15,0.625000,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,16,0.666667,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,17,0.708333,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandRing4,18,0.750000,0.003548,2.280712,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,0,0.000000,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,1,0.041667,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,2,0.083333,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,3,0.125000,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,4,0.166667,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,5,0.208333,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,6,0.250000,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,7,0.291667,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,8,0.333333,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,9,0.375000,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,10,0.416667,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,11,0.458333,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,12,0.500000,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,13,0.541667,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,14,0.583333,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,15,0.625000,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,16,0.666667,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,17,0.708333,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Translation,18,0.750000,2.498190,7.361748,-0.028723,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,0,0.000000,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,1,0.041667,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,2,0.083333,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,3,0.125000,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,4,0.166667,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,5,0.208333,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,6,0.250000,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,7,0.291667,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,8,0.333333,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,9,0.375000,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,10,0.416667,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,11,0.458333,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,12,0.500000,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,13,0.541667,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,14,0.583333,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,15,0.625000,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,16,0.666667,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,17,0.708333,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_PreRotation,18,0.750000,0.000000,0.000000,-0.000000,-0.006244,0.000237,-0.037872,0.999263,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,0,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,1,0.041667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,2,0.083333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,3,0.125000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,4,0.166667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,5,0.208333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,6,0.250000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,7,0.291667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,8,0.333333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,9,0.375000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,10,0.416667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,11,0.458333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,12,0.500000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,13,0.541667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,14,0.583333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,15,0.625000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,16,0.666667,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,17,0.708333,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1_$AssimpFbx$_Rotation,18,0.750000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,0,0.000000,0.000000,0.000000,-0.000000,-0.033074,-0.003342,0.069839,0.997004,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,1,0.041667,0.000000,0.000000,-0.000000,-0.095749,-0.006532,0.065184,0.993247,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,2,0.083333,0.000000,0.000000,-0.000000,-0.158042,-0.009697,0.060270,0.985543,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,3,0.125000,0.000000,0.000000,-0.000000,-0.219708,-0.012822,0.055117,0.973923,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,4,0.166667,0.000000,0.000000,-0.000000,-0.199539,-0.012347,0.057871,0.978102,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,5,0.208333,0.000000,0.000000,-0.000000,-0.179283,-0.011866,0.060600,0.981858,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,6,0.250000,0.000000,0.000000,-0.000000,-0.158950,-0.011380,0.063303,0.985189,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,7,0.291667,0.000000,0.000000,-0.000000,-0.155053,-0.011182,0.062556,0.985860,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,8,0.333333,0.000000,0.000000,-0.000000,-0.151153,-0.010984,0.061809,0.986515,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,9,0.375000,0.000000,0.000000,-0.000000,-0.147251,-0.010785,0.061060,0.987154,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,10,0.416667,0.000000,0.000000,-0.000000,-0.048813,0.020290,0.075756,0.995724,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,11,0.458333,0.000000,0.000000,-0.000000,0.050160,0.051142,0.089623,0.993396,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,12,0.500000,0.000000,0.000000,-0.000000,0.148584,0.081435,0.102508,0.980196,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,13,0.541667,0.000000,0.000000,-0.000000,0.140200,0.060880,0.107436,0.982393,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,14,0.583333,0.000000,0.000000,-0.000000,0.131743,0.040294,0.112308,0.984077,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,15,0.625000,0.000000,0.000000,-0.000000,0.123217,0.019686,0.117122,0.985247,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,16,0.666667,0.000000,0.000000,-0.000000,0.136812,0.018855,0.120270,0.983088,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,17,0.708333,0.000000,0.000000,-0.000000,0.150380,0.018020,0.123394,0.980732,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky1,18,0.750000,0.000000,0.000000,-0.000000,0.163918,0.017181,0.126494,0.978179,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,0,0.000000,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,1,0.041667,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,2,0.083333,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,3,0.125000,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,4,0.166667,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,5,0.208333,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,6,0.250000,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,7,0.291667,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,8,0.333333,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,9,0.375000,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,10,0.416667,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,11,0.458333,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,12,0.500000,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,13,0.541667,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,14,0.583333,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,15,0.625000,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,16,0.666667,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,17,0.708333,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_Translation,18,0.750000,0.000524,2.480185,0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_PreRotation,0,0.000000,0.000000,0.000000,-0.000000,-0.010997,0.000000,-0.000000,0.999940,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_PreRotation,1,0.041667,0.000000,0.000000,-0.000000,-0.010997,0.000000,-0.000000,0.999940,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_PreRotation,2,0.083333,0.000000,0.000000,-0.000000,-0.010997,0.000000,-0.000000,0.999940,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_PreRotation,3,0.125000,0.000000,0.000000,-0.000000,-0.010997,0.000000,-0.000000,0.999940,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_PreRotation,4,0.166667,0.000000,0.000000,-0.000000,-0.010997,0.000000,-0.000000,0.999940,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_PreRotation,5,0.208333,0.000000,0.000000,-0.000000,-0.010997,0.000000,-0.000000,0.999940,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_PreRotation,6,0.250000,0.000000,0.000000,-0.000000,-0.010997,0.000000,-0.000000,0.999940,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_PreRotation,7,0.291667,0.000000,0.000000,-0.000000,-0.010997,0.000000,-0.000000,0.999940,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_PreRotation,8,0.333333,0.000000,0.000000,-0.000000,-0.010997,0.000000,-0.000000,0.999940,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_PreRotation,9,0.375000,0.000000,0.000000,-0.000000,-0.010997,0.000000,-0.000000,0.999940,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_PreRotation,10,0.416667,0.000000,0.000000,-0.000000,-0.010997,0.000000,-0.000000,0.999940,1.000000,1.000000,1.000000,1.000000
mixamorig:LeftHandPinky2_$AssimpFbx$_PreRotation,11,0.458333,0.000000,0.000000,-0.000000,-0.010997,0.000000,-0.000000,0.999940,1.000000,1.000000,1.000000,1.000000
